US	AZ_vail	1	2	1	0
US	TX_loop	11	14	9	1
US	NC_spencer	1	0	1	0
US	OH_austinburg	3	4	1	0
US	NY_farnham	1	0	0	0
US	MN_wolverton	0	1	0	0
US	NC_hope mills	56	86	13	0
US	PA_greentown	5	7	2	0
US	KS_hillsboro	0	2	1	0
US	TX_mont belvieu	8	6	1	0
US	GA_covington	178	223	100	1
US	VA_galax	7	3	2	0
US	IA_sioux city	131	167	42	2
US	NH_jackson	1	0	0	0
US	UT_st george	129	202	80	2
US	IL_mount zion	4	3	2	0
US	IL_tampico	2	1	0	0
US	VA_round hill	8	18	17	1
US	PA_lake ariel	12	40	15	0
US	WI_waunakee	35	56	19	0
US	OH_fairfield	114	193	41	0
US	LA_white castle	0	4	0	0
US	GA_pembroke	3	4	2	0
US	NH_berlin	10	23	5	0
US	OH_napoleon	16	9	9	0
US	MT_plains	3	5	2	0
US	NC_teachey	0	7	2	0
US	GA_demorest	13	14	4	0
US	WI_ellsworth	15	16	0	0
US	NY_delmar	44	82	33	2
US	OH_martins ferry	7	9	3	0
US	SC_mc clellanville	2	0	0	0
US	PA_factoryville	2	3	0	0
US	WA_easton	2	1	0	0
US	IL_armington	0	0	1	0
US	GA_fayetteville	152	251	96	10
US	KY_greenup	4	6	1	0
US	NJ_oaklyn	13	4	8	0
US	TN_nolensville	9	14	9	0
US	CA_happy camp	1	0	0	0
US	MA_harwich port	0	1	0	0
US	MI_union	1	0	1	0
US	CA_soda springs	0	1	0	0
US	NJ_cliffside park	49	68	14	2
US	ID_tetonia	0	0	1	0
US	TN_middleton	0	1	0	0
US	PA_bushkill	9	6	8	0
US	NC_mooresville	204	370	102	2
US	IA_stanton	3	0	0	0
US	MN_chanhassen	25	66	16	2
US	FL_archer	21	23	13	0
US	IL_casey	1	0	0	0
US	RI_cumberland	70	170	62	1
US	PA_rebersburg	1	1	1	0
US	IN_brownstown	2	8	1	0
US	FL_beverly hills	107	156	115	4
US	WV_colliers	1	2	0	0
US	NY_lynbrook	48	97	59	1
US	WA_cashmere	1	3	2	0
US	PA_new wilmington	2	5	1	0
US	AZ_show low	46	46	12	0
US	OH_north fairfield	0	3	0	0
US	MA_hyannis	50	107	33	4
US	KS_mound city	3	5	1	0
US	LA_holden	2	3	0	0
US	TX_perryton	20	10	4	0
US	MD_parkton	20	15	14	0
US	NY_sag harbor	11	27	2	1
US	NH_hillsborough	1	0	1	0
US	SD_miller	3	6	0	0
US	CA_san marcos	130	170	134	4
US	WV_alum creek	5	4	0	0
US	NY_bronx	1805	1548	801	16
US	KY_ravenna	0	1	0	0
US	IA_swisher	2	4	3	0
US	TN_heiskell	5	0	5	0
US	MI_plymouth	65	157	73	1
US	NC_kinston	64	95	26	0
US	NY_croton on hudson	3	12	17	0
US	NJ_milltown	19	36	11	1
US	NE_lisco	1	0	0	0
US	NC_jonesville	0	0	1	0
US	KY_brooks	1	0	0	0
US	PA_geigertown	0	0	1	0
US	PA_ruffs dale	4	4	1	0
US	UT_roosevelt	12	2	5	0
US	NH_concord	155	294	62	1
US	SC_lamar	1	0	1	0
US	CT_branford	58	99	57	1
US	KS_chase	1	0	1	0
US	NJ_denville	48	51	40	1
US	NV_jean	1	0	0	0
US	TX_whitehouse	6	3	0	0
US	OH_cleves	21	66	5	0
US	KY_hagerhill	12	51	0	0
US	SD_hoven	1	0	0	0
US	WI_cedar grove	6	5	3	0
US	WV_little birch	1	0	0	0
US	WY_auburn	1	0	0	0
US	WV_west milford	1	2	0	0
US	WI_baileys harbor	0	1	0	0
US	WV_baisden	0	3	0	0
US	VA_strasburg	17	23	9	0
US	NE_herman	2	2	0	0
US	WI_arena	0	1	0	0
US	FL_carrabelle	4	2	1	0
US	TN_duck river	1	0	0	0
US	IA_castana	1	0	0	0
US	PA_bainbridge	0	1	0	0
US	CO_hudson	2	3	0	0
US	MI_east tawas	5	9	4	0
US	WI_chippewa falls	25	31	7	0
US	AK_chugiak	9	5	4	0
US	TN_friendship	0	3	0	0
US	TX_hidalgo	2	5	0	0
US	IL_pinckneyville	1	5	1	0
US	NY_lake katrine	0	0	1	0
US	OR_summerville	1	3	0	0
US	CA_west covina	167	138	74	3
US	IA_deloit	1	2	1	0
US	OH_andover	1	4	3	0
US	WA_cle elum	1	6	1	0
US	CO_cimarron	1	0	0	0
US	NY_kirkville	1	0	1	0
US	CA_los altos	61	103	38	1
US	MS_sunflower	0	4	0	0
US	OH_broadview heights	34	71	24	0
US	NY_north tonawanda	67	95	49	0
US	NC_warrensville	1	0	0	0
US	NH_alstead	3	1	0	0
US	VA_gloucester	27	49	28	0
US	PA_bradfordwoods	2	2	1	0
US	OH_manchester	2	1	0	0
US	IA_otley	0	0	1	0
US	AR_bradford	18	6	3	0
US	MN_monticello	34	44	9	1
US	MN_wykoff	0	3	0	0
US	PA_blandon	10	15	10	2
US	MD_easton	49	80	30	1
US	MD_riva	0	1	1	0
US	AZ_blue	0	1	0	0
US	MA_west dennis	0	2	0	0
US	CA_woodland	84	155	19	0
US	CA_templeton	0	4	1	0
US	KY_rockfield	1	1	1	0
US	TN_reliance	1	0	0	0
US	TX_harker heights	39	42	6	0
US	MI_lincoln park	88	103	22	0
US	NH_jaffrey	10	31	4	0
US	OH_rockford	1	4	0	0
US	PA_lawrenceville	2	0	0	0
US	CA_santa maria	169	136	52	0
US	OK_hooker	5	5	3	0
US	WI_mukwonago	51	82	29	0
US	TX_chico	4	3	3	0
US	MO_cleveland	1	3	0	0
US	NJ_passaic	113	146	64	2
US	NH_new hampton	1	2	5	2
US	WI_greenleaf	1	4	2	0
US	AL_gordon	1	0	0	0
US	TX_lumberton	16	26	8	1
US	NY_forestport	1	0	0	0
US	OH_collins	0	1	0	0
US	CT_west haven	84	106	43	0
US	GA_berlin	0	0	2	0
US	GA_gibson	2	2	0	0
US	KS_lansing	4	3	2	0
US	IL_champaign	124	156	54	1
US	MT_wolf point	4	1	0	0
US	HI_honokaa	0	2	0	0
US	GA_stone mountain	256	333	106	0
US	MI_sidney	1	3	0	0
US	NE_fairfield	1	1	0	0
US	WV_lansing	0	1	0	0
US	SC_isle of palms	3	6	3	0
US	MI_iron river	4	3	0	0
US	IL_south holland	24	48	13	1
US	PA_lewis run	0	1	2	0
US	MO_billings	0	1	1	0
US	UT_spring city	1	0	0	0
US	MN_harris	0	1	0	0
US	NJ_stewartsville	1	3	1	0
US	IL_grayville	1	0	0	0
US	MD_baldwin	0	1	0	0
US	PA_cochranville	9	17	7	0
US	KY_hawesville	0	2	2	0
US	AK_north pole	9	1	8	1
US	IL_irving	0	0	1	0
US	NY_sanborn	1	0	0	0
US	NH_deering	18	30	9	0
US	OH_new lebanon	11	19	4	0
US	MO_durham	0	2	0	0
US	MI_grant	13	11	11	0
US	WY_yellowstone national park	1	0	0	0
US	GA_lookout mountain	5	21	4	0
US	CA_weimar	1	1	0	0
US	IL_washburn	3	1	0	0
US	IL_lena	4	5	2	0
US	IL_hettick	0	1	0	0
US	GA_rock spring	2	4	3	1
US	NJ_little silver	9	17	5	1
US	NY_willsboro	4	0	3	0
US	OR_grants pass	64	66	26	0
US	IN_north liberty	0	2	0	0
US	GA_ringgold	21	39	15	1
US	NC_staley	1	1	0	0
US	NY_northport	31	59	48	0
US	MS_university	1	7	2	0
US	VT_wolcott	3	2	4	0
US	TX_sachse	15	39	13	0
US	OH_geneva	15	16	4	0
US	MI_gwinn	6	2	0	0
US	FL_green cove springs	51	73	49	0
US	MD_denton	21	18	12	0
US	OH_lebanon	64	139	40	0
US	IL_aviston	0	1	1	0
US	OH_beach city	0	1	0	0
US	FL_cape canaveral	22	71	37	1
US	TX_atascosa	2	2	0	0
US	WA_valley	0	1	0	0
US	FL_bradenton	756	1443	837	23
US	WV_indore	0	1	0	0
US	GA_cohutta	1	1	2	1
US	IL_elburn	7	6	2	0
US	MA_south weymouth	21	40	19	0
US	ME_st albans	0	0	1	0
US	OH_leesburg	8	8	0	0
US	ND_crosby	1	0	0	0
US	PA_addison	0	1	0	0
US	TX_franklin	2	5	1	0
US	RI_hope	4	6	1	0
US	OH_mount liberty	0	1	0	0
US	CA_sonora	35	66	25	0
US	NM_los alamos	27	15	12	0
US	OK_hobart	0	1	0	0
US	CT_north haven	38	69	33	0
US	OR_newberg	50	47	22	2
US	ID_declo	0	2	1	0
US	DE_frederica	3	4	4	0
US	MD_aberdeen	59	63	17	0
US	IN_north manchester	9	6	3	0
US	TX_eden	0	8	2	0
US	OR_blodgett	3	0	0	0
US	AK_trapper creek	1	0	1	0
US	OH_bucyrus	26	13	2	0
US	AOL_aol	184	220	181	2
US	GA_hamilton	3	1	0	0
US	CA_weed	1	12	7	0
US	TN_philadelphia	0	1	0	0
US	NY_corinth	15	14	5	0
US	SC_huger	0	0	2	0
US	OK_smithville	3	2	0	0
US	IL_san jose	0	0	1	0
US	NH_londonderry	80	98	24	0
US	NC_cleveland	0	1	0	0
US	CT_waterford	12	18	8	2
US	TX_laredo	152	127	35	0
US	OH_bluffton	3	2	1	0
US	VA_dewitt	1	0	1	0
US	AZ_glendale	382	570	247	2
US	OR_powell butte	3	0	1	0
US	MN_spring grove	1	2	0	0
US	MO_south west city	0	1	0	0
US	NV_incline village	14	41	20	0
US	WV_belleville	1	0	0	0
US	NC_rolesville	8	10	3	0
US	NY_east rockaway	7	26	18	0
US	MD_gaithersburg	418	661	278	8
US	CA_victorville	171	122	39	1
US	MS_ackerman	3	1	0	0
US	AZ_cottonwood	28	50	23	0
US	OK_jay	6	1	0	0
US	NC_troutman	8	23	3	0
US	NC_tabor city	1	8	3	0
US	NJ_belle mead	3	11	7	0
US	NY_mastic beach	14	24	18	0
US	PA_chadds ford	8	21	8	0
US	NC_cerro gordo	1	0	0	0
US	WI_altoona	0	0	1	0
US	MS_greenville	19	12	3	1
US	MT_crow agency	0	0	1	0
US	MN_watkins	1	0	0	0
US	LA_arcadia	1	0	0	0
US	MO_potosi	4	0	2	0
US	WV_points	0	0	1	0
US	GA_danville	0	1	0	0
US	NJ_rochelle park	8	13	2	1
US	CT_willimantic	35	48	29	0
US	MA_sunderland	8	5	1	0
US	LA_bush	1	0	0	0
